unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_label,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,total_charges_imputed,avg_monthly_spend,estimated_customer_lifetime_value,monthly_charge_to_tenure_ratio,is_month_to_month_contract,is_electronic_check,no_tech_support_flag,no_online_security_flag,payment_risk_score,customer_value_segment,tenure_segment,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,avg_unit_price,distinct_product_count,return_line_count,countries_count,primary_activity_country,anonymous_activity_line_count,avg_activity_mapping_confidence,gross_activity_revenue,return_amount,avg_invoice_value,return_rate,purchase_frequency_per_active_day,activity_span_days,inactivity_days,activity_recency_score,activity_frequency_score,activity_monetary_score,recency_frequency_metrics,engagement_score,support_ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,high_priority_ticket_count,low_satisfaction_ticket_count,complaint_ticket_count,refund_or_cancel_ticket_count,unresolved_ticket_count,avg_satisfaction_rating,min_satisfaction_rating,avg_resolution_hours,max_resolution_hours,latest_support_time,primary_ticket_type,primary_ticket_priority,primary_ticket_channel,avg_support_mapping_confidence,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,complaint_frequency,support_burden_score,has_activity_flag,has_support_flag,no_activity_flag,support_to_tenure_ratio,complaints_per_tenure_month,monthly_spend_per_invoice,customer_health_score,activity_status
CUST0001562,2272-WUSPA,female,0,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,electronic_check,110.75,7751.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7751.7,107.6625,7974.0,1.5171232876712328,0,1,1,0,0.65,high_value,49_plus_months,4.0,1.0,2010-01-17 12:22:00,2010-01-17 12:22:00,1.0,68.0,136.8,2.1125,4.0,0.0,1.0,United Kingdom,0.0,0.7,136.8,0.0,136.8,0.0,1.0,0.0,691.0,0.06368563685636852,0.0,0.000239839850095886,0.0382,0.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,107.6625,0.4815,inactive_90_plus_days
CUST0001563,2273-QCKXA,male,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month_to_month,no,mailed_check,49.05,49.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,49.05,49.05,49.05,24.525,1,0,0,1,0.35,low_value,0_6_months,128.0,7.0,2010-06-04 10:02:00,2011-09-21 11:49:00,7.0,1375.0,2347.05,2.81828125,106.0,6.0,1.0,United Kingdom,2.0,0.6929687499999999,2369.55,22.5,335.29285714285714,0.046875,1.0,474.0,79.0,0.8929539295392954,0.011764705882352941,0.00411488391935343,0.5405,0.4068,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 06:26:47,cancellation_request,medium,chat,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.5,0.5,7.007142857142857,0.4824,active_31_90_days
CUST0001564,2274-XUATA,male,1,yes,no,72,no,no_phone_service,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,63.1,4685.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4685.55,65.07708333333333,4543.2,0.8643835616438357,0,0,0,0,0.2,high_value,49_plus_months,40.0,4.0,2010-07-06 16:52:00,2011-07-27 13:52:00,4.0,300.0,287.8,3.4482500000000003,37.0,1.0,1.0,United Kingdom,2.0,0.6775,287.8,0.0,71.94999999999999,0.025,1.0,385.0,134.0,0.8184281842818428,0.0058823529411764705,0.0005045753571461695,0.4934,0.3705,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,-9.966666666666669,-9.966666666666669,2023-06-01 21:36:44,technical_issue,critical,social_media,0.55,0.5,1.0,0.0,1.0,0.3867,1,1,0,0.0273972602739726,0.0273972602739726,16.269270833333334,0.6115,inactive_90_plus_days
CUST0001565,2275-RBYQS,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,45.4,45.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,45.4,45.4,45.4,22.7,1,0,1,1,0.55,low_value,0_6_months,1.0,1.0,2010-09-22 16:19:00,2010-09-22 16:19:00,1.0,-1.0,-127.66,127.66,1.0,1.0,1.0,United Kingdom,0.0,0.7,0.0,127.66,-127.66,1.0,1.0,0.0,442.0,0.40108401084010836,0.0,0.0,0.2407,0.1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,45.4,0.4143,inactive_90_plus_days
CUST0001566,2276-YDAVZ,female,0,no,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,75.1,270.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,270.7,90.23333333333333,225.29999999999998,18.775,1,0,1,1,0.55,low_value,0_6_months,248.0,25.0,2010-03-01 16:31:00,2011-10-13 15:43:00,24.0,4504.0,4288.12,2.2762903225806452,183.0,5.0,1.0,United Kingdom,6.0,0.6891129032258063,4323.07,34.95,171.5248,0.020161290322580645,1.0416666666666667,590.0,56.0,0.924119241192412,0.047058823529411764,0.007517997499950077,0.5733,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,3.6093333333333333,0.5198,active_31_90_days
CUST0001567,2277-AXSDC,female,0,no,no,32,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,19.75,624.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,624.15,19.5046875,632.0,0.5984848484848485,0,0,0,0,0.0,emerging_value,25_48_months,7.0,1.0,2010-10-12 08:43:00,2010-10-12 08:43:00,1.0,29.0,124.95,4.95,7.0,0.0,1.0,United Kingdom,0.0,0.7,124.95,0.0,124.95,0.0,1.0,0.0,423.0,0.426829268292683,0.0,0.0002190642490459134,0.2561,0.1921,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.433333333333333,3.433333333333333,2023-06-01 15:51:56,billing_inquiry,medium,social_media,0.65,0.0,0.0,1.0,1.0,0.2071,1,1,0,0.030303030303030304,0.030303030303030304,19.5046875,0.5417,inactive_90_plus_days
CUST0001568,2277-BKJKN,female,1,yes,no,71,yes,no,fiber_optic,no,yes,yes,no,yes,yes,two_year,yes,electronic_check,99.2,7213.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7213.75,101.60211267605634,7043.2,1.3777777777777778,0,1,1,1,0.65,high_value,49_plus_months,4.0,2.0,2010-07-21 10:11:00,2011-07-20 11:42:00,2.0,11.0,493.64,120.4525,4.0,0.0,1.0,United Kingdom,1.0,0.5874999999999999,493.64,0.0,246.82,0.0,1.0,364.0,142.0,0.8075880758807588,0.00196078431372549,0.0008654571900682248,0.4853,0.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,50.80105633802817,0.6136,inactive_90_plus_days
CUST0001569,2277-DJJDL,male,1,yes,no,60,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,99.0,6017.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6017.9,100.29833333333333,5940.0,1.6229508196721312,1,1,0,1,1.0,high_value,49_plus_months,626.0,5.0,2010-05-24 12:21:00,2011-12-06 10:54:00,5.0,1920.0,6687.66,5.487603833865815,605.0,1.0,1.0,United Kingdom,592.0,0.27444089456869014,6700.16,12.5,1337.532,0.001597444089456869,1.0,560.0,3.0,0.9959349593495935,0.00784313725490196,0.011724907689270854,0.6007,0.4533,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,2023-06-01 23:01:55,product_inquiry,high,chat,0.55,1.0,0.0,0.0,0.5,0.3081,1,1,0,0.03278688524590164,0.01639344262295082,20.059666666666665,0.4793,active_0_30_days
CUST0001570,2277-VWCNI,female,1,no,no,4,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,48.75,179.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,179.85,44.9625,195.0,9.75,1,0,1,1,0.35,low_value,0_6_months,8.0,3.0,2009-12-08 13:42:00,2011-09-08 18:33:00,3.0,22.0,68.97,5.60875,8.0,2.0,1.0,United Kingdom,4.0,0.475,108.57000000000001,39.6,22.99,0.25,1.0,639.0,91.0,0.8766937669376693,0.00392156862745098,0.00012091925775667585,0.5276,0.3959,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 09:25:16,technical_issue,high,phone,0.45,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.2,0.2,14.987499999999999,0.4842,inactive_90_plus_days
CUST0001571,2279-AXJJK,male,0,yes,no,52,yes,yes,fiber_optic,no,yes,no,yes,no,yes,month_to_month,yes,credit_card_automatic,95.65,5088.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5088.4,97.85384615384615,4973.8,1.8047169811320756,1,0,0,1,0.55,high_value,49_plus_months,77.0,7.0,2009-12-01 11:10:00,2011-01-04 16:53:00,7.0,563.0,1260.51,4.998311688311689,75.0,2.0,1.0,United Kingdom,2.0,0.6883116883116883,1275.81,15.3,180.07285714285715,0.025974025974025976,1.0,399.0,338.0,0.5420054200542006,0.011764705882352941,0.0022099453906751845,0.3299,0.2485,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,-0.6333333333333333,-0.6333333333333333,2023-06-01 06:36:30,billing_inquiry,low,chat,0.55,0.5,0.0,0.0,0.5,0.2067,1,1,0,0.03773584905660377,0.018867924528301886,13.97912087912088,0.4961,inactive_90_plus_days
CUST0001572,2282-YGNOR,female,0,no,no,29,yes,no,dsl,yes,no,yes,yes,no,no,one_year,no,credit_card_automatic,58.0,1734.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1734.5,59.810344827586206,1682.0,1.9333333333333333,0,0,0,0,0.0,established_value,25_48_months,19.0,3.0,2010-01-04 15:14:00,2011-10-21 09:56:00,3.0,229.0,272.04,1.9157894736842105,17.0,0.0,1.0,United Kingdom,1.0,0.6763157894736842,272.04,0.0,90.67999999999999,0.0,1.0,654.0,49.0,0.9336043360433605,0.00392156862745098,0.00047694468435734524,0.5617,0.4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,19.936781609195403,0.6791,active_31_90_days
CUST0001573,2284-VFLKH,male,0,yes,no,49,yes,no,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,credit_card_automatic,99.25,4920.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4920.8,100.42448979591838,4863.25,1.985,0,0,0,1,0.2,high_value,49_plus_months,31.0,3.0,2010-10-11 10:25:00,2011-10-21 12:25:00,3.0,1228.0,1212.8400000000001,2.1148387096774193,31.0,0.0,1.0,United Kingdom,1.0,0.6854838709677419,1212.8400000000001,0.0,404.28000000000003,0.0,1.0,375.0,49.0,0.9336043360433605,0.00392156862745098,0.002126369618350105,0.5617,0.4219,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,-0.1166666666666667,2.283333333333333,2023-06-01 14:42:30,product_inquiry,critical,email,0.45,0.0,0.5,0.5,0.5,0.2828,1,1,0,0.04,0.02,33.47482993197279,0.6101,active_31_90_days
CUST0001574,2292-XQWSV,male,0,yes,yes,40,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,one_year,no,mailed_check,60.3,2448.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,2448.5,61.2125,2412.0,1.4707317073170731,0,0,0,1,0.0,established_value,25_48_months,82.0,5.0,2010-06-17 09:30:00,2011-10-17 15:24:00,5.0,1096.0,1326.03,2.823170731707317,65.0,5.0,1.0,Denmark,0.0,0.7,1360.68,34.65,265.206,0.06097560975609756,1.0,487.0,52.0,0.929539295392954,0.00784313725490196,0.0023248160557211087,0.5609,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,12.2425,0.7019,active_31_90_days
CUST0001575,2293-IJWPS,female,0,yes,no,57,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_automatic,100.75,5985.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5985.0,105.0,5742.75,1.7370689655172413,0,0,1,1,0.2,high_value,49_plus_months,89.0,6.0,2010-03-03 12:09:00,2010-10-04 12:37:00,6.0,1738.0,1734.8799999999999,2.6920224719101125,82.0,3.0,1.0,United Kingdom,1.0,0.694943820224719,1774.68,39.8,289.1466666666667,0.033707865168539325,1.0,215.0,431.0,0.4159891598915989,0.00980392156862745,0.0030416181223271244,0.2535,0.1912,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,billing_inquiry,low,email,0.45,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.017241379310344827,0.017241379310344827,17.5,0.5428,inactive_90_plus_days
CUST0001576,2294-DMMUS,female,0,yes,yes,62,yes,yes,dsl,no,no,no,no,yes,yes,month_to_month,yes,credit_card_automatic,70.45,4300.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4300.45,69.36209677419355,4367.900000000001,1.1182539682539683,1,0,1,1,0.55,high_value,49_plus_months,45.0,5.0,2009-12-18 12:19:00,2010-11-05 15:04:00,5.0,209.0,720.75,5.491111111111111,36.0,1.0,1.0,United Kingdom,0.0,0.7,730.7,9.95,144.15,0.022222222222222223,1.0,322.0,398.0,0.4607046070460704,0.00784313725490196,0.0012636299119635221,0.2796,0.2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,13.872419354838708,0.5533,inactive_90_plus_days
CUST0001577,2294-SALNE,male,0,yes,yes,23,yes,no,fiber_optic,no,yes,yes,yes,no,no,one_year,no,mailed_check,86.8,1940.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1940.8,84.38260869565217,1996.3999999999999,3.6166666666666667,0,0,0,1,0.0,established_value,13_24_months,34.0,6.0,2010-08-29 14:36:00,2011-09-02 12:04:00,6.0,-514.0,824.7,3.065294117647059,32.0,4.0,1.0,United Kingdom,1.0,0.6867647058823528,865.2,40.5,137.45,0.11764705882352941,1.0,368.0,98.0,0.8672086720867209,0.00980392156862745,0.001445876640161383,0.5242,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,14.063768115942027,0.6555,inactive_90_plus_days
CUST0001578,2296-DKZFP,female,0,yes,no,65,yes,no,dsl,yes,yes,yes,no,no,yes,two_year,no,bank_transfer_automatic,71.0,4386.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4386.2,67.48,4615.0,1.0757575757575757,0,0,1,0,0.0,high_value,49_plus_months,20.0,1.0,2011-10-17 12:33:00,2011-10-17 12:33:00,1.0,185.0,351.13,2.9745,20.0,0.0,1.0,United Kingdom,0.0,0.7,351.13,0.0,351.13,0.0,1.0,0.0,53.0,0.9281842818428184,0.0,0.0006156064807322255,0.5569,0.4178,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,billing_inquiry,critical,phone,0.65,1.0,1.0,0.0,1.0,0.4498,1,1,0,0.015151515151515152,0.015151515151515152,67.48,0.6401,active_31_90_days
CUST0001579,2300-RQGOI,female,0,no,no,38,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.05,741.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,741.5,19.513157894736842,761.9,0.5141025641025642,0,0,0,0,0.0,emerging_value,25_48_months,137.0,11.0,2011-09-28 15:07:00,2011-12-08 09:39:00,9.0,1532.0,1682.0800000000002,2.819124087591241,91.0,20.0,1.0,United Kingdom,0.0,0.7,1838.8500000000001,156.77,152.91636363636363,0.145985401459854,1.2222222222222223,70.0,1.0,0.9986449864498645,0.0196078431372549,0.0029490483556234496,0.607,0.4568,5.0,5.0,0.0,1.0,2.0,0.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,2023-06-01 16:11:52,cancellation_request,medium,social_media,0.6100000000000001,1.0,0.2,0.0,1.0,0.5231,1,1,0,0.1282051282051282,0.1282051282051282,1.7739234449760766,0.5811,active_0_30_days
CUST0001580,2302-ANTDP,female,1,yes,no,48,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,month_to_month,no,electronic_check,117.45,5438.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,5438.9,113.31041666666665,5637.6,2.396938775510204,1,1,0,0,0.8,high_value,25_48_months,45.0,6.0,2011-07-28 12:09:00,2011-11-03 13:00:00,5.0,327.0,616.65,6.757555555555555,28.0,4.0,1.0,United Kingdom,0.0,0.7,678.25,61.599999999999994,102.77499999999999,0.08888888888888889,1.2,98.0,35.0,0.9525745257452575,0.00980392156862745,0.0010811202014738895,0.5755,0.4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,18.885069444444444,0.5629,active_31_90_days
CUST0001581,2302-OUZXB,male,0,yes,no,72,yes,yes,dsl,no,yes,yes,no,yes,yes,two_year,no,bank_transfer_automatic,82.15,5784.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5784.3,80.3375,5914.8,1.1253424657534248,0,0,1,1,0.0,high_value,49_plus_months,12.0,2.0,2010-04-01 15:18:00,2011-11-16 13:16:00,2.0,178.0,223.85000000000002,5.989166666666667,12.0,0.0,1.0,United Kingdom,1.0,0.6625,223.85000000000002,0.0,111.92500000000001,0.0,1.0,593.0,22.0,0.9701897018970189,0.00196078431372549,0.0003924572400874567,0.5829,0.4374,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,7.833333333333333,7.833333333333333,2023-06-01 02:47:13,technical_issue,high,phone,0.45,0.0,0.0,0.0,1.0,0.0665,1,1,0,0.0136986301369863,0.0136986301369863,40.16875,0.7583,active_0_30_days
CUST0001582,2303-PJYHN,female,0,yes,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,19.85,52.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,52.0,26.0,39.7,6.616666666666667,1,0,0,0,0.35,low_value,0_6_months,45.0,4.0,2010-09-28 16:12:00,2011-09-26 12:00:00,4.0,454.0,689.96,2.7066666666666666,38.0,4.0,1.0,United Kingdom,1.0,0.69,708.26,18.3,172.49,0.08888888888888889,1.0,362.0,74.0,0.8997289972899729,0.0058823529411764705,0.001209648413539163,0.5422,0.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,6.5,0.547,active_31_90_days
CUST0001583,2305-MRGLV,male,0,yes,no,28,yes,no,fiber_optic,no,no,no,yes,no,no,month_to_month,no,bank_transfer_automatic,76.55,2065.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,2065.4,73.76428571428572,2143.4,2.639655172413793,1,0,0,1,0.35,established_value,25_48_months,27.0,4.0,2011-07-29 15:59:00,2011-11-29 10:33:00,4.0,129.0,464.57,5.767407407407408,23.0,0.0,1.0,United Kingdom,0.0,0.7,464.57,0.0,116.14250000000001,0.0,1.0,122.0,10.0,0.986449864498645,0.0058823529411764705,0.000814491221922849,0.5942,0.4461,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 17:18:33,refund_request,medium,email,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.034482758620689655,0.034482758620689655,18.44107142857143,0.5543,active_0_30_days
CUST0001584,2307-FYNNL,male,1,no,no,65,yes,yes,fiber_optic,yes,no,yes,yes,yes,yes,two_year,yes,electronic_check,109.05,7108.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7108.2,109.35692307692307,7088.25,1.6522727272727273,0,1,0,0,0.65,high_value,49_plus_months,61.0,15.0,2010-01-14 07:25:00,2011-06-23 15:26:00,11.0,1545.0,3318.1,3.9106557377049183,39.0,4.0,1.0,United Kingdom,1.0,0.6926229508196722,3494.1,176.0,221.20666666666665,0.06557377049180328,1.3636363636363635,525.0,168.0,0.7723577235772358,0.027450980392156862,0.0058173436155201695,0.4744,0.3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,7.290461538461538,0.5987,inactive_90_plus_days
CUST0001585,2308-STERM,female,0,no,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.4,61.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,61.05,30.525,38.8,6.466666666666666,1,0,0,0,0.35,low_value,0_6_months,19.0,4.0,2010-01-10 15:55:00,2011-10-13 09:45:00,4.0,281.0,341.53999999999996,1.578421052631579,17.0,0.0,1.0,United Kingdom,2.0,0.6526315789473683,341.53999999999996,0.0,85.38499999999999,0.0,1.0,640.0,57.0,0.9227642276422764,0.0058823529411764705,0.0005987931462116147,0.556,0.4174,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,-15.9,-15.9,2023-06-01 15:42:27,cancellation_request,low,chat,0.55,0.5,0.0,0.0,1.0,0.174,1,1,0,0.6666666666666666,0.6666666666666666,7.63125,0.5076,active_31_90_days
CUST0001586,2309-OSFEU,male,0,no,no,10,no,no_phone_service,dsl,no,no,no,no,no,yes,month_to_month,yes,mailed_check,33.9,298.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,298.45,29.845,339.0,3.0818181818181816,1,0,1,1,0.55,low_value,7_12_months,272.0,12.0,2009-12-03 10:26:00,2011-09-15 10:03:00,9.0,3484.0,5250.78,2.373860294117647,205.0,1.0,1.0,United Kingdom,0.0,0.7,5257.38,6.6,437.565,0.003676470588235294,1.3333333333333333,650.0,85.0,0.8848238482384824,0.021568627450980392,0.009205747719930381,0.5395,0.4076,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,7.916666666666667,7.916666666666667,2023-06-01 12:39:19,billing_inquiry,medium,chat,0.5166666666666667,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3167,1,1,0,0.2727272727272727,0.18181818181818182,2.487083333333333,0.4447,active_31_90_days
CUST0001587,2311-QYMUQ,female,0,yes,yes,16,yes,no,fiber_optic,no,yes,yes,no,yes,no,month_to_month,yes,credit_card_automatic,89.45,1430.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,1430.25,89.390625,1431.2,5.261764705882353,1,0,1,1,0.55,established_value,13_24_months,18.0,3.0,2010-03-17 12:30:00,2011-10-19 15:34:00,3.0,46.0,307.40000000000003,5.425000000000001,18.0,1.0,1.0,United Kingdom,2.0,0.6499999999999999,307.40000000000003,0.0,102.46666666666668,0.05555555555555555,1.0,581.0,50.0,0.9322493224932249,0.00392156862745098,0.0005389383766043521,0.5609,0.421,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,-5.316666666666666,-5.316666666666666,2023-06-01 10:21:16,technical_issue,medium,phone,0.45,0.0,0.0,1.0,1.0,0.1884,1,1,0,0.058823529411764705,0.058823529411764705,29.796875,0.4946,active_31_90_days
CUST0001588,2314-TNDJQ,female,0,yes,yes,72,no,no_phone_service,dsl,yes,yes,yes,yes,no,yes,two_year,no,credit_card_automatic,55.65,3880.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3880.05,53.889583333333334,4006.7999999999997,0.7623287671232877,0,0,0,0,0.0,high_value,49_plus_months,245.0,5.0,2010-02-08 13:51:00,2011-08-22 14:03:00,5.0,615.0,2671.86,5.814326530612245,241.0,1.0,1.0,United Kingdom,222.0,0.2922448979591836,2671.86,0.0,534.3720000000001,0.004081632653061225,1.0,560.0,108.0,0.8536585365853658,0.00784313725490196,0.004684345773956096,0.5153,0.3878,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.083333333333334,4.083333333333334,2023-06-01 17:37:41,billing_inquiry,critical,social_media,0.65,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4252,1,1,0,0.0410958904109589,0.0410958904109589,10.777916666666666,0.6488,inactive_90_plus_days
CUST0001589,2316-ESMLS,female,0,yes,yes,12,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,no,credit_card_automatic,33.15,444.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,444.75,37.0625,397.79999999999995,2.55,0,0,0,0,0.0,emerging_value,7_12_months,34.0,4.0,2010-05-12 10:05:00,2011-10-28 15:14:00,4.0,332.0,922.1,2.9058823529411764,34.0,2.0,1.0,United Kingdom,3.0,0.6602941176470588,922.1,0.0,230.525,0.058823529411764705,1.0,534.0,41.0,0.9444444444444444,0.0058823529411764705,0.001616639808285208,0.569,0.4274,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,-2.3666666666666667,-2.3666666666666667,2023-06-01 22:37:36,product_inquiry,critical,chat,0.55,0.5,0.5,0.0,0.5,0.303,1,1,0,0.15384615384615385,0.07692307692307693,9.265625,0.5702,active_31_90_days
CUST0001590,2320-JRSDE,female,0,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.9,19.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,19.9,19.9,19.9,9.95,1,1,0,0,1.0,low_value,0_6_months,82.0,5.0,2010-02-25 16:01:00,2011-06-21 11:33:00,5.0,811.0,6026.92,4.940731707317073,69.0,2.0,1.0,United Kingdom,2.0,0.6890243902439024,6116.92,90.0,1205.384,0.024390243902439025,1.0,480.0,171.0,0.7682926829268293,0.00784313725490196,0.01056648822616884,0.4641,0.3506,3.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.5,1.0,1.1833333333333331,9.633333333333333,2023-06-01 22:53:13,technical_issue,critical,phone,0.5166666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.4023,1,1,0,1.5,1.5,3.9799999999999995,0.2917,inactive_90_plus_days
