unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score
CUST0000361,0530-IJVDB,male,0,no,yes,70,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,electronic_check,114.6,7882.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000362,0531-XBKMM,male,0,no,yes,66,yes,yes,dsl,yes,yes,no,yes,no,no,two_year,no,bank_transfer_automatic,65.7,4378.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000363,0531-ZZJWQ,male,1,yes,no,55,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.0,4052.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000364,0533-BNWKF,female,1,yes,no,55,yes,yes,fiber_optic,no,yes,yes,no,no,no,month_to_month,yes,electronic_check,85.45,4874.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000365,0533-UCAAU,male,1,yes,no,57,yes,yes,dsl,no,yes,yes,no,yes,no,one_year,yes,credit_card_automatic,71.1,4140.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000366,0536-ACXIP,female,0,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,electronic_check,109.55,8165.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000367,0536-BGFMZ,female,0,yes,no,28,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.5,563.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000368,0536-ESJEP,male,0,yes,no,54,yes,no,dsl,yes,yes,no,no,yes,yes,two_year,yes,bank_transfer_automatic,74.55,4191.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000369,0537-QYZZN,male,1,yes,yes,24,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,electronic_check,79.85,1857.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000370,0541-FITGH,female,0,yes,no,2,yes,no,dsl,yes,no,no,no,no,yes,month_to_month,yes,mailed_check,62.15,113.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000371,0547-HURJB,male,0,no,yes,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,credit_card_automatic,21.05,235.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000372,0549-CYCQN,male,1,no,no,51,yes,yes,fiber_optic,no,yes,no,no,no,no,one_year,yes,bank_transfer_automatic,79.6,3974.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000373,0550-DCXLH,male,0,no,no,13,yes,no,dsl,no,yes,no,yes,yes,yes,month_to_month,no,mailed_check,73.35,931.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000374,0556-FJEGU,male,0,no,no,58,yes,no,dsl,no,yes,yes,yes,yes,no,two_year,no,bank_transfer_automatic,70.1,4048.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000375,0557-ASKVU,female,0,yes,yes,18,yes,no,dsl,no,no,yes,yes,no,no,one_year,yes,credit_card_automatic,54.4,957.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000376,0559-CKHUS,female,0,yes,no,29,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,19.55,521.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000377,0562-FGDCR,female,0,yes,yes,72,yes,yes,dsl,yes,yes,no,yes,yes,no,two_year,no,mailed_check,74.55,5430.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000378,0562-HKHML,male,0,yes,yes,71,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,23.9,1626.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000379,0562-KBDVM,female,0,no,no,70,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,two_year,yes,bank_transfer_automatic,44.6,3058.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000380,0564-JJHGS,male,0,no,no,9,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.5,829.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000381,0564-MUUQK,female,0,yes,yes,20,yes,yes,fiber_optic,no,no,yes,yes,no,yes,month_to_month,yes,bank_transfer_automatic,95.5,1916.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000382,0565-IYCGT,male,0,no,no,69,yes,yes,dsl,yes,yes,yes,yes,no,yes,one_year,yes,credit_card_automatic,78.6,5356.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000383,0565-JUPYD,male,0,no,no,63,yes,yes,fiber_optic,yes,yes,yes,yes,yes,no,one_year,no,credit_card_automatic,104.5,6590.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000384,0567-GGCAC,female,0,no,no,7,yes,no,dsl,yes,yes,yes,no,no,no,month_to_month,no,electronic_check,61.4,438.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000385,0567-XRHCU,female,0,yes,yes,69,no,no_phone_service,dsl,yes,no,yes,no,no,yes,two_year,yes,credit_card_automatic,43.95,2960.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000386,0568-ONFPC,male,0,yes,yes,5,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,25.9,135.0,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000387,0570-BFQHT,female,0,no,no,9,yes,no,fiber_optic,no,yes,yes,no,no,no,month_to_month,no,electronic_check,80.55,653.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000388,0572-ZJKLT,female,0,yes,yes,46,yes,yes,fiber_optic,yes,no,yes,yes,no,yes,two_year,no,mailed_check,99.65,4630.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000389,0575-CUQOV,male,1,yes,no,60,yes,no,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,97.95,5867.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000390,0576-WNXXC,male,1,yes,no,27,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,electronic_check,95.55,2510.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000391,0577-WHMEV,female,0,yes,no,16,yes,yes,fiber_optic,yes,yes,yes,no,no,no,month_to_month,no,electronic_check,90.7,1374.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000392,0578-SKVMF,female,0,yes,yes,22,yes,no,fiber_optic,no,yes,no,no,no,yes,month_to_month,no,electronic_check,83.3,1845.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000393,0580-PIQHM,female,0,yes,yes,41,yes,yes,fiber_optic,yes,yes,yes,no,no,yes,one_year,yes,bank_transfer_automatic,101.6,3930.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000394,0581-BXBUB,female,1,no,no,4,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,no,electronic_check,72.75,317.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000395,0581-MDMPW,female,0,no,no,24,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,credit_card_automatic,88.95,2072.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000396,0582-AVCLN,female,0,no,no,38,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.3,743.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000397,0584-BJQGZ,female,0,no,no,25,yes,yes,dsl,yes,yes,yes,yes,yes,no,month_to_month,yes,bank_transfer_automatic,78.35,1837.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000398,0585-EGDDA,male,0,yes,no,40,yes,no,fiber_optic,no,yes,yes,no,no,no,month_to_month,yes,electronic_check,80.0,3168.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000399,0587-DMGBH,female,0,no,no,8,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,49.85,365.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000400,0594-UFTUL,male,0,yes,yes,13,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.85,252.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000401,0595-ITUDF,male,0,yes,yes,64,yes,yes,fiber_optic,yes,yes,yes,no,no,no,month_to_month,yes,electronic_check,91.8,5960.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000402,0596-BQCEQ,female,0,yes,yes,62,yes,no,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,100.15,6283.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000403,0599-XNYDO,female,0,yes,no,20,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,69.8,1540.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000404,0601-WZHJF,male,0,yes,no,14,no,no_phone_service,dsl,no,no,no,no,yes,yes,month_to_month,no,electronic_check,46.35,667.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000405,0602-DDUML,female,0,no,no,57,yes,no,dsl,no,yes,yes,yes,yes,no,two_year,no,mailed_check,69.75,3894.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000406,0603-OLQDC,male,0,no,yes,12,yes,no,dsl,yes,no,no,no,yes,yes,month_to_month,yes,mailed_check,69.85,837.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000407,0603-TPMIB,female,0,yes,yes,59,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,25.45,1534.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000408,0604-THJFP,female,0,yes,yes,59,yes,no,dsl,no,yes,no,yes,yes,yes,two_year,yes,credit_card_automatic,75.95,4542.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000409,0607-DAAHE,male,0,no,yes,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,19.75,1052.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000410,0607-MVMGC,male,0,yes,yes,45,yes,yes,dsl,no,yes,yes,no,yes,yes,one_year,no,credit_card_automatic,78.75,3600.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000411,0608-JDVEC,male,0,yes,no,50,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,electronic_check,19.8,1013.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000412,0611-DFXKO,male,0,yes,no,20,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,mailed_check,89.0,1820.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000413,0612-RTZZA,female,1,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,25.25,25.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000414,0613-WUXUM,female,0,yes,yes,70,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,19.2,1401.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000415,0616-ATFGB,male,1,yes,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,25.05,25.05,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000416,0617-AQNWT,female,0,yes,no,64,no,no_phone_service,dsl,yes,no,yes,yes,no,yes,two_year,no,electronic_check,47.85,3147.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000417,0617-FHSGK,male,0,no,yes,49,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,no,credit_card_automatic,75.2,3678.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000418,0618-XWMSS,male,0,no,yes,28,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,74.9,2068.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000419,0619-OLYUR,male,0,yes,no,72,yes,yes,fiber_optic,yes,no,yes,yes,yes,yes,two_year,yes,credit_card_automatic,111.9,8071.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000420,0620-DLSLK,female,0,no,no,13,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,mailed_check,81.9,1028.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000421,0620-XEFWH,male,0,yes,yes,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,18.85,84.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000422,0621-CXBKL,female,0,no,no,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,18.7,1005.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000423,0621-HJWXJ,female,0,yes,no,63,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,bank_transfer_automatic,81.55,5029.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000424,0621-JFHOL,female,0,no,no,10,no,no_phone_service,dsl,no,no,no,yes,no,no,two_year,yes,mailed_check,29.6,299.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000425,0621-TSSMU,male,0,yes,no,56,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.95,1126.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000426,0621-TWIEM,male,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,45.55,402.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000427,0623-EJQEG,male,0,no,no,65,yes,yes,fiber_optic,yes,no,no,yes,no,yes,one_year,no,electronic_check,93.55,6069.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000428,0623-GDISB,female,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,48.45,48.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000429,0623-IIHUG,female,1,no,no,21,no,no_phone_service,dsl,yes,no,no,no,yes,no,month_to_month,yes,electronic_check,41.9,840.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000430,0625-AFOHS,female,0,yes,yes,29,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.2,558.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000431,0626-QXNGV,female,0,yes,no,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,24.15,1776.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000432,0628-CNQRM,male,0,yes,yes,22,yes,no,dsl,yes,no,yes,yes,yes,no,one_year,yes,bank_transfer_automatic,67.5,1544.05,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000433,0634-SZPQA,female,0,no,no,23,yes,yes,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,90.05,2169.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000434,0635-WKOLD,male,0,yes,no,40,yes,yes,dsl,no,yes,no,yes,yes,no,one_year,no,credit_card_automatic,70.75,2921.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000435,0637-KVDLV,male,0,no,no,2,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,76.5,162.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000436,0637-UBJRP,male,0,yes,yes,13,yes,no,fiber_optic,yes,no,no,no,no,yes,month_to_month,no,electronic_check,84.05,1095.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000437,0637-YLETY,female,0,no,no,16,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,credit_card_automatic,95.6,1555.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000438,0639-TSIQW,female,0,no,no,67,yes,yes,fiber_optic,yes,yes,yes,no,yes,no,month_to_month,yes,credit_card_automatic,102.95,6886.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000439,0640-YJTPY,male,0,yes,yes,72,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,21.0,1493.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000440,0641-EVBOJ,male,0,no,no,3,yes,no,fiber_optic,yes,no,no,yes,no,no,month_to_month,yes,mailed_check,82.3,214.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000441,0643-OKLRP,female,1,yes,no,47,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,80.35,3825.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000442,0644-OQMDK,male,1,no,no,4,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.65,293.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000443,0650-BWOZN,female,1,no,no,18,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,73.55,1359.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000444,0654-HMSHN,male,0,yes,yes,21,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,no,electronic_check,104.4,2157.95,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000445,0654-PQKDW,female,0,yes,yes,62,yes,no,dsl,yes,no,yes,yes,yes,no,one_year,yes,bank_transfer_automatic,70.75,4263.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000446,0655-RBDUG,male,0,no,no,7,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,98.05,713.0,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000447,0655-YDGFJ,male,0,no,no,29,yes,no,dsl,no,no,yes,no,no,no,month_to_month,no,bank_transfer_automatic,48.95,1323.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000448,0657-DOGUM,female,0,yes,no,48,yes,yes,dsl,yes,no,no,yes,no,no,one_year,yes,bank_transfer_automatic,60.6,2985.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000449,0661-KBKPA,male,0,yes,yes,53,yes,yes,dsl,no,no,yes,yes,yes,yes,one_year,yes,mailed_check,78.75,3942.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000450,0661-KQHNK,female,0,yes,yes,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.0,105.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000451,0661-WCQNQ,male,0,yes,no,22,yes,no,dsl,yes,no,no,yes,no,no,one_year,yes,credit_card_automatic,56.25,1292.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000452,0661-XEYAN,female,1,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,25.8,25.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000453,0665-XHDJU,male,0,yes,no,72,yes,yes,fiber_optic,no,yes,no,no,yes,yes,two_year,yes,electronic_check,99.4,7285.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000454,0666-UXTJO,male,1,yes,no,34,yes,no,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,credit_card_automatic,85.2,2874.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000455,0667-NSRGI,female,0,yes,no,48,yes,yes,dsl,no,no,yes,yes,no,yes,one_year,yes,mailed_check,69.55,3435.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000456,0668-OGMHD,female,0,yes,no,21,no,no_phone_service,dsl,yes,no,no,no,no,no,month_to_month,no,electronic_check,28.5,629.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000457,0670-ANMUU,male,0,no,no,71,yes,yes,fiber_optic,yes,no,no,yes,no,yes,one_year,no,credit_card_automatic,97.65,6687.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000458,0670-KDOMA,female,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,20.25,20.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000459,0673-IGUQO,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.45,20.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
